United States life table functions and actuarial functions at 2.3 percent interest
based on the historical mortality probabilities used in the 2020 Trustees Report.
Males
,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
1902,50,0.015284,58332,892,57886,1221287,20.94,18712,11838,0.6326,305756,16.3399,190.58
1902,51,0.016126,57440,926,56977,1163400,20.25,18012,11558,0.6417,287044,15.9363,185.74
1902,52,0.017090,56514,966,56031,1106423,19.58,17323,11274,0.6508,269032,15.5303,180.86
1902,53,0.018192,55548,1011,55043,1050392,18.91,16644,10985,0.6600,251709,15.1229,175.98
1902,54,0.019422,54538,1059,54008,995349,18.25,15974,10689,0.6692,235064,14.7154,171.09
1902,55,0.020783,53479,1111,52923,941341,17.60,15312,10386,0.6783,219090,14.3088,166.21
1902,56,0.022241,52367,1165,51785,888418,16.97,14656,10075,0.6874,203779,13.9039,161.35
1902,57,0.023763,51202,1217,50594,836633,16.34,14008,9756,0.6965,189123,13.5009,156.51
1902,58,0.025330,49986,1266,49353,786039,15.73,13368,9431,0.7055,175114,13.0997,151.70
1902,59,0.026975,48720,1314,48062,736686,15.12,12736,9100,0.7145,161747,12.6997,146.90
1902,60,0.028810,47405,1366,46722,688624,14.53,12114,8764,0.7234,149010,12.3006,142.11
1902,61,0.030828,46040,1419,45330,641901,13.94,11501,8423,0.7324,136896,11.9035,137.34
1902,62,0.032924,44620,1469,43886,596571,13.37,10895,8076,0.7412,125396,11.5091,132.61
1902,63,0.035082,43151,1514,42394,552686,12.81,10300,7725,0.7501,114500,11.1168,127.90
1902,64,0.037378,41637,1556,40859,510291,12.26,9715,7372,0.7589,104201,10.7258,123.21
1902,65,0.039839,40081,1597,39283,469432,11.71,9142,7017,0.7676,94486,10.3358,118.53
1902,66,0.042632,38484,1641,37664,430149,11.18,8580,6661,0.7764,85344,9.9468,113.86
1902,67,0.045940,36844,1693,35997,392485,10.65,8030,6304,0.7851,76764,9.5601,109.22
1902,68,0.049868,35151,1753,34275,356488,10.14,7489,5943,0.7936,68734,9.1787,104.64
1902,69,0.054324,33398,1814,32491,322213,9.65,6955,5578,0.8020,61246,8.8059,100.17
1902,70,0.059385,31584,1876,30646,289723,9.17,6429,5209,0.8102,54291,8.4442,95.83
1902,71,0.064717,29708,1923,28747,259077,8.72,5912,4836,0.8180,47861,8.0962,91.65
1902,72,0.069874,27786,1941,26815,230330,8.29,5405,4462,0.8255,41950,7.7617,87.64
1902,73,0.074660,25844,1930,24879,203515,7.87,4914,4092,0.8328,36545,7.4368,83.74
1902,74,0.079414,23915,1899,22965,178636,7.47,4445,3734,0.8400,31631,7.1162,79.89
1902,75,0.084272,22015,1855,21088,155671,7.07,4000,3389,0.8472,27186,6.7966,76.06
1902,76,0.090014,20160,1815,19253,134583,6.68,3581,3059,0.8544,23186,6.4756,72.21
1902,77,0.097438,18345,1788,17452,115330,6.29,3185,2744,0.8616,19606,6.1557,68.37
1902,78,0.106975,16558,1771,15672,97878,5.91,2810,2441,0.8686,16421,5.8437,64.62
1902,79,0.118079,14787,1746,13914,82206,5.56,2453,2147,0.8753,13611,5.5486,61.08
1902,80,0.130142,13041,1697,12192,68293,5.24,2115,1864,0.8814,11158,5.2763,57.82
1902,81,0.142182,11343,1613,10537,56100,4.95,1798,1595,0.8869,9043,5.0291,54.85
1902,82,0.153614,9731,1495,8983,45563,4.68,1508,1345,0.8920,7245,4.8050,52.16
1902,83,0.163996,8236,1351,7561,36580,4.44,1247,1118,0.8966,5737,4.5989,49.69
1902,84,0.173820,6885,1197,6287,29020,4.21,1019,919,0.9010,4490,4.4039,47.35
1902,85,0.183863,5688,1046,5165,22733,4.00,823,745,0.9052,3470,4.2148,45.08
1902,86,0.194755,4643,904,4190,17567,3.78,657,597,0.9094,2647,4.0297,42.86
1902,87,0.206847,3738,773,3352,13377,3.58,517,472,0.9135,1990,3.8490,40.69
1902,88,0.220183,2965,653,2639,10025,3.38,401,368,0.9174,1473,3.6746,38.60
1902,89,0.234540,2312,542,2041,7386,3.19,306,281,0.9211,1072,3.5087,36.60
1902,90,0.249621,1770,442,1549,5345,3.02,229,211,0.9246,767,3.3527,34.73
1902,91,0.265093,1328,352,1152,3796,2.86,168,156,0.9279,538,3.2075,32.99
1902,92,0.280633,976,274,839,2644,2.71,120,112,0.9309,370,3.0728,31.37
1902,93,0.295957,702,208,598,1805,2.57,85,79,0.9337,250,2.9477,29.87
1902,94,0.310805,494,154,418,1207,2.44,58,55,0.9364,165,2.8301,28.46
1902,95,0.326387,341,111,285,789,2.32,39,37,0.9389,107,2.7165,27.10
1902,96,0.342739,229,79,190,504,2.20,26,24,0.9414,67,2.6069,25.78
1902,97,0.359899,151,54,124,314,2.08,17,16,0.9438,42,2.5010,24.51
1902,98,0.377906,97,36,78,190,1.97,10,10,0.9461,25,2.3989,23.29
1902,99,0.396802,60,24,48,112,1.86,6,6,0.9483,15,2.3004,22.10
1902,100,0.416642,36,15,29,64,1.76,4,4,0.9504,8,2.2054,20.96
1902,101,0.437474,21,9,17,35,1.66,2,2,0.9525,4,2.1139,19.87
1902,102,0.459348,12,5,9,19,1.57,1,1,0.9545,2,2.0256,18.81
1902,103,0.482315,6,3,5,10,1.48,1,1,0.9564,1,1.9407,17.79
1902,104,0.506431,3,2,2,5,1.39,0,0,0.9582,1,1.8589,16.81
1902,105,0.531752,2,1,1,2,1.31,0,0,0.9600,0,1.7801,15.86
1902,106,0.558340,1,0,1,1,1.23,0,0,0.9617,0,1.7044,14.95
1902,107,0.586257,0,0,0,0,1.15,0,0,0.9633,0,1.6315,14.08
1902,108,0.615570,0,0,0,0,1.08,0,0,0.9649,0,1.5615,13.24
1902,109,0.646348,0,0,0,0,1.01,0,0,0.9664,0,1.4942,12.43
1902,110,0.678666,0,0,0,0,0.94,0,0,0.9679,0,1.4295,11.65
1902,111,0.712599,0,0,0,0,0.88,0,0,0.9693,0,1.3674,10.91
1902,112,0.748229,0,0,0,0,0.82,0,0,0.9706,0,1.3078,10.19
1902,113,0.785640,0,0,0,0,0.76,0,0,0.9719,0,1.2505,9.51
1902,114,0.824922,0,0,0,0,0.70,0,0,0.9731,0,1.1956,8.85
1902,115,0.866168,0,0,0,0,0.65,0,0,0.9743,0,1.1429,8.21
1902,116,0.909477,0,0,0,0,0.59,0,0,0.9754,0,1.0924,7.61
1902,117,0.954951,0,0,0,0,0.55,0,0,0.9765,0,1.0440,7.03
1902,118,1.000000,0,0,0,0,0.50,0,0,0.9775,0,1.0000,6.50
1902,119,1.000000,0,0,0,0,0.00,0,0,0.0000,0,0.0000,0.00
1903,0,0.120313,100000,12031,91642,4919999,49.20,100000,40737,0.4074,2635894,26.3589,310.81
1903,1,0.029479,87969,2593,86672,4828357,54.89,85991,28977,0.3370,2535894,29.4903,348.38
1903,2,0.015185,85375,1296,84727,4741685,55.54,81580,26499,0.3248,2449903,30.0308,354.87
1903,3,0.010518,84079,884,83637,4656957,55.39,78535,25288,0.3220,2368324,30.1565,356.38
1903,4,0.008399,83195,699,82845,4573320,54.97,75961,24480,0.3223,2289789,30.1441,356.23
1903,5,0.006448,82496,532,82230,4490475,54.43,73630,23857,0.3240,2213828,30.0669,355.30
1903,6,0.004909,81964,402,81763,4408245,53.78,71510,23393,0.3271,2140198,29.9285,353.64
1903,7,0.003777,81562,308,81408,4326482,53.05,69560,23049,0.3314,2068687,29.7398,351.38
1903,8,0.003040,81254,247,81130,4245075,52.24,67739,22793,0.3365,1999128,29.5123,348.65
1903,9,0.002655,81007,215,80899,4163944,51.40,66015,22591,0.3422,1931389,29.2570,345.58
1903,10,0.002553,80792,206,80688,4083045,50.54,64359,22420,0.3484,1865374,28.9839,342.31
1903,11,0.002638,80585,213,80479,4002357,49.67,62751,22259,0.3547,1801015,28.7008,338.91
1903,12,0.002803,80373,225,80260,3921878,48.80,61179,22098,0.3612,1738264,28.4129,335.45
1903,13,0.002971,80147,238,80028,3841618,47.93,59636,21930,0.3677,1677085,28.1222,331.97
1903,14,0.003157,79909,252,79783,3761590,47.07,58122,21757,0.3743,1617450,27.8287,328.44
1903,15,0.003429,79657,273,79520,3681807,46.22,56636,21577,0.3810,1559328,27.5327,324.89
1903,16,0.003812,79384,303,79232,3602286,45.38,55172,21387,0.3876,1502692,27.2363,321.34
1903,17,0.004242,79081,335,78913,3523054,44.55,53726,21182,0.3943,1447520,26.9425,317.81
1903,18,0.004704,78746,370,78560,3444140,43.74,52296,20959,0.4008,1393794,26.6522,314.33
1903,19,0.005180,78375,406,78172,3365580,42.94,50879,20719,0.4072,1341498,26.3662,310.89
1903,20,0.005707,77969,445,77747,3287408,42.16,49478,20461,0.4135,1290619,26.0848,307.52
1903,21,0.006221,77524,482,77283,3209661,41.40,48089,20185,0.4197,1241141,25.8090,304.21
1903,22,0.006597,77042,508,76788,3132378,40.66,46716,19893,0.4258,1193051,25.5385,300.96
1903,23,0.006780,76534,519,76274,3055590,39.92,45364,19591,0.4319,1146336,25.2696,297.73
1903,24,0.006825,76015,519,75756,2979315,39.19,44044,19291,0.4380,1100971,24.9973,294.47
1903,25,0.006818,75496,515,75239,2903560,38.46,42760,18997,0.4443,1056928,24.7179,291.11
1903,26,0.006853,74981,514,74724,2828321,37.72,41513,18712,0.4507,1014168,24.4300,287.66
1903,27,0.006967,74468,519,74208,2753597,36.98,40302,18434,0.4574,972655,24.1343,284.11
1903,28,0.007202,73949,533,73682,2679389,36.23,39121,18159,0.4642,932353,23.8324,280.49
1903,29,0.007525,73416,552,73140,2605706,35.49,37966,17884,0.4710,893232,23.5270,276.82
1903,30,0.007877,72864,574,72577,2532566,34.76,36833,17605,0.4780,855265,23.2198,273.14
1903,31,0.008198,72290,593,71993,2459990,34.03,35722,17321,0.4849,818432,22.9114,269.44
1903,32,0.008483,71697,608,71393,2387996,33.31,34632,17035,0.4919,782710,22.6006,265.71
1903,33,0.008708,71089,619,70779,2316603,32.59,33566,16748,0.4989,748078,22.2865,261.94
1903,34,0.008895,70470,627,70156,2245824,31.87,32526,16462,0.5061,714512,21.9673,258.11
1903,35,0.009083,69843,634,69526,2175667,31.15,31512,16179,0.5134,681985,21.6421,254.21
1903,36,0.009305,69209,644,68887,2106142,30.43,30524,15899,0.5209,650473,21.3104,250.23
1903,37,0.009563,68565,656,68237,2037255,29.71,29560,15622,0.5285,619950,20.9727,246.17
1903,38,0.009870,67909,670,67574,1969018,28.99,28619,15345,0.5362,590390,20.6294,242.05
1903,39,0.010221,67239,687,66895,1901444,28.28,27699,15069,0.5440,561771,20.2810,237.87
1903,40,0.010597,66551,705,66199,1834549,27.57,26800,14792,0.5520,534072,19.9282,233.64
1903,41,0.010990,65846,724,65484,1768351,26.86,25920,14515,0.5600,507272,19.5709,229.35
1903,42,0.011410,65123,743,64751,1702866,26.15,25058,14236,0.5681,481352,19.2092,225.01
1903,43,0.011856,64380,763,63998,1638115,25.44,24216,13957,0.5764,456294,18.8430,220.62
1903,44,0.012330,63616,784,63224,1574117,24.74,23391,13676,0.5847,432078,18.4724,216.17
1903,45,0.012877,62832,809,62427,1510893,24.05,22583,13394,0.5931,408688,18.0974,211.67
1903,46,0.013464,62023,835,61605,1448466,23.35,21791,13110,0.6016,386105,17.7188,207.13
1903,47,0.014016,61188,858,60759,1386861,22.67,21014,12823,0.6102,364314,17.3367,202.54
1903,48,0.014506,60330,875,59892,1326102,21.98,20254,12535,0.6189,343300,16.9500,197.90
1903,49,0.014988,59455,891,59009,1266209,21.30,19511,12248,0.6277,323046,16.5571,193.18
1903,50,0.015498,58564,908,58110,1207200,20.61,18787,11962,0.6367,303535,16.1570,188.38
1903,51,0.016145,57656,931,57191,1149090,19.93,18080,11678,0.6459,284749,15.7497,183.50
1903,52,0.017030,56725,966,56242,1091899,19.25,17388,11392,0.6552,266669,15.3366,178.54
1903,53,0.018218,55759,1016,55251,1035657,18.57,16707,11103,0.6645,249281,14.9204,173.55
1903,54,0.019656,54743,1076,54205,980406,17.91,16034,10805,0.6739,232574,14.5048,168.56
1903,55,0.021261,53667,1141,53097,926200,17.26,15366,10497,0.6832,216540,14.0925,163.61
1903,56,0.022933,52526,1205,51924,873103,16.62,14701,10178,0.6923,201174,13.6845,158.71
1903,57,0.024635,51322,1264,50690,821179,16.00,14041,9848,0.7014,186473,13.2809,153.87
1903,58,0.026323,50057,1318,49399,770489,15.39,13387,9510,0.7104,172433,12.8806,149.07
1903,59,0.028045,48740,1367,48056,721091,14.79,12742,9166,0.7194,159046,12.4825,144.29
1903,60,0.029952,47373,1419,46663,673035,14.21,12106,8816,0.7283,146304,12.0855,139.53
1903,61,0.032061,45954,1473,45217,626371,13.63,11479,8462,0.7372,134198,11.6906,134.79
1903,62,0.034248,44481,1523,43719,581154,13.07,10861,8102,0.7460,122719,11.2988,130.09
1903,63,0.036501,42957,1568,42173,537435,12.51,10253,7739,0.7547,111858,10.9093,125.41
1903,64,0.038893,41389,1610,40584,495262,11.97,9657,7373,0.7635,101604,10.5212,120.75
1903,65,0.041491,39780,1651,38954,454677,11.43,9073,7006,0.7722,91947,10.1343,116.11
1903,66,0.044426,38129,1694,37282,415723,10.90,8501,6638,0.7808,82874,9.7489,111.49
1903,67,0.047803,36435,1742,35564,378441,10.39,7941,6268,0.7894,74374,9.3663,106.90
1903,68,0.051702,34693,1794,33797,342877,9.88,7391,5897,0.7979,66433,8.9884,102.36
1903,69,0.056084,32900,1845,31977,309080,9.39,6851,5524,0.8063,59042,8.6176,97.91
1903,70,0.061018,31054,1895,30107,277103,8.92,6322,5148,0.8144,52191,8.2559,93.57
1903,71,0.066313,29160,1934,28193,246996,8.47,5802,4771,0.8223,45869,7.9051,89.36
1903,72,0.071707,27226,1952,26250,218803,8.04,5296,4395,0.8299,40067,7.5656,85.29
1903,73,0.077093,25274,1948,24299,192553,7.62,4806,4024,0.8373,34771,7.2355,81.33
1903,74,0.082694,23325,1929,22361,168254,7.21,4335,3662,0.8446,29965,6.9117,77.44
1903,75,0.088550,21396,1895,20449,145893,6.82,3887,3311,0.8518,25630,6.5929,73.61
1903,76,0.095197,19502,1857,18573,125444,6.43,3464,2975,0.8589,21742,6.2774,69.83
1903,77,0.103239,17645,1822,16734,106871,6.06,3063,2652,0.8658,18279,5.9668,66.10
1903,78,0.112981,15824,1788,14930,90136,5.70,2685,2343,0.8726,15215,5.6660,62.49
1903,79,0.124021,14036,1741,13165,75207,5.36,2328,2047,0.8790,12530,5.3813,59.08
1903,80,0.135942,12295,1671,11459,62041,5.05,1994,1764,0.8850,10201,5.1166,55.90
1903,81,0.148006,10624,1572,9837,50582,4.76,1684,1499,0.8904,8208,4.8738,52.99
1903,82,0.159731,9051,1446,8328,40744,4.50,1403,1256,0.8954,6524,4.6514,50.32
1903,83,0.170775,7606,1299,6956,32416,4.26,1152,1037,0.9001,5121,4.4454,47.85
1903,84,0.181525,6307,1145,5734,25460,4.04,934,845,0.9044,3969,4.2506,45.51
1903,85,0.192589,5162,994,4665,19726,3.82,747,679,0.9087,3035,4.0628,43.25
1903,86,0.204457,4168,852,3742,15061,3.61,590,538,0.9128,2288,3.8807,41.07
1903,87,0.217399,3316,721,2955,11319,3.41,459,420,0.9167,1699,3.7043,38.95
1903,88,0.231444,2595,601,2295,8364,3.22,351,323,0.9205,1240,3.5350,36.92
1903,89,0.246415,1994,491,1749,6069,3.04,264,244,0.9241,889,3.3742,34.99
1903,90,0.262076,1503,394,1306,4321,2.88,194,180,0.9275,626,3.2231,33.18
1903,91,0.278166,1109,308,955,3015,2.72,140,130,0.9307,432,3.0819,31.48
1903,92,0.294429,801,236,683,2060,2.57,99,92,0.9337,292,2.9505,29.91
1903,93,0.310641,565,175,477,1377,2.44,68,64,0.9364,193,2.8280,28.44
1903,94,0.326596,389,127,326,900,2.31,46,43,0.9390,125,2.7127,27.05
1903,95,0.343282,262,90,217,575,2.19,30,28,0.9415,79,2.6019,25.72
1903,96,0.360726,172,62,141,357,2.08,19,18,0.9439,48,2.4953,24.44
1903,97,0.378959,110,42,89,216,1.96,12,11,0.9462,29,2.3929,23.21
1903,98,0.398010,68,27,55,127,1.86,7,7,0.9484,17,2.2944,22.03
1903,99,0.417911,41,17,33,72,1.76,4,4,0.9505,10,2.1996,20.90
1903,100,0.438806,24,11,19,40,1.66,2,2,0.9526,5,2.1083,19.80
1903,101,0.460747,13,6,10,21,1.56,1,1,0.9546,3,2.0202,18.74
1903,102,0.483784,7,4,5,11,1.47,1,1,0.9565,1,1.9355,17.73
1903,103,0.507973,4,2,3,5,1.39,0,0,0.9583,1,1.8539,16.75
1903,104,0.533372,2,1,1,2,1.31,0,0,0.9601,0,1.7753,15.80
1903,105,0.560041,1,0,1,1,1.23,0,0,0.9618,0,1.6998,14.90
1903,106,0.588043,0,0,0,0,1.15,0,0,0.9634,0,1.6271,14.03
1903,107,0.617445,0,0,0,0,1.08,0,0,0.9650,0,1.5572,13.19
1903,108,0.648317,0,0,0,0,1.01,0,0,0.9665,0,1.4901,12.38
1903,109,0.680733,0,0,0,0,0.94,0,0,0.9679,0,1.4256,11.61
1903,110,0.714769,0,0,0,0,0.87,0,0,0.9693,0,1.3636,10.86
1903,111,0.750508,0,0,0,0,0.81,0,0,0.9707,0,1.3041,10.15
1903,112,0.788033,0,0,0,0,0.75,0,0,0.9720,0,1.2470,9.46
1903,113,0.827435,0,0,0,0,0.70,0,0,0.9732,0,1.1923,8.81
1903,114,0.868807,0,0,0,0,0.64,0,0,0.9744,0,1.1397,8.18
1903,115,0.912247,0,0,0,0,0.59,0,0,0.9755,0,1.0893,7.57
1903,116,0.957859,0,0,0,0,0.54,0,0,0.9766,0,1.0412,6.99
1903,117,1.000000,0,0,0,0,0.50,0,0,0.9775,0,1.0000,6.50
1903,118,1.000000,0,0,0,0,0.00,0,0,0.0000,0,0.0000,0.00
1903,119,1.000000,0,0,0,0,0.00,0,0,0.0000,0,0.0000,0.00
1904,0,0.125990,100000,12599,91201,4808043,48.08,100000,41660,0.4166,2594882,25.9488,305.89
1904,1,0.030739,87401,2687,86058,4716843,53.97,85436,29344,0.3435,2494882,29.2018,344.92
1904,2,0.015823,84714,1340,84044,4630785,54.66,80948,26777,0.3308,2409446,29.7654,351.68
1904,3,0.010956,83374,913,82917,4546741,54.53,77876,25525,0.3278,2328498,29.9001,353.30
1904,4,0.008748,82460,721,82100,4463824,54.13,75291,24691,0.3279,2250622,29.8923,353.21
1904,5,0.006629,81739,542,81468,4381724,53.61,72954,24047,0.3296,2175331,29.8177,352.31
1904,6,0.004975,81197,404,80995,4300256,52.96,70842,23574,0.3328,2102377,29.6772,350.63
1904,7,0.003787,80793,306,80640,4219260,52.22,68904,23230,0.3371,2031535,29.4834,348.30
1904,8,0.003054,80487,246,80365,4138620,51.42,67100,22974,0.3424,1962631,29.2493,345.49
1904,9,0.002725,80242,219,80132,4058255,50.58,65391,22774,0.3483,1895531,28.9876,342.35
1904,10,0.002711,80023,217,79915,3978123,49.71,63747,22600,0.3545,1830140,28.7095,339.01
1904,11,0.002889,79806,231,79691,3898208,48.85,62145,22431,0.3609,1766393,28.4239,335.59
1904,12,0.003119,79576,248,79451,3818518,47.99,60572,22256,0.3674,1704248,28.1359,332.13
1904,13,0.003304,79327,262,79196,3739066,47.13,59025,22071,0.3739,1643676,27.8469,328.66
1904,14,0.003470,79065,274,78928,3659870,46.29,57508,21880,0.3805,1584651,27.5554,325.16
1904,15,0.003723,78791,293,78644,3580942,45.45,56020,21685,0.3871,1527143,27.2608,321.63
1904,16,0.004097,78498,322,78337,3502298,44.62,54556,21481,0.3937,1471123,26.9652,318.08
1904,17,0.004505,78176,352,78000,3423961,43.80,53111,21263,0.4003,1416567,26.6716,314.56
1904,18,0.004929,77824,384,77632,3345961,42.99,51683,21029,0.4069,1363455,26.3809,311.07
1904,19,0.005356,77440,415,77233,3268329,42.20,50272,20780,0.4133,1311772,26.0933,307.62
1904,20,0.005834,77025,449,76801,3191096,41.43,48879,20517,0.4197,1261500,25.8087,304.20
1904,21,0.006304,76576,483,76335,3114296,40.67,47501,20238,0.4261,1212621,25.5282,300.84
1904,22,0.006645,76093,506,75841,3037961,39.92,46141,19945,0.4323,1165119,25.2515,297.52
1904,23,0.006804,75588,514,75331,2962120,39.19,44803,19646,0.4385,1118979,24.9753,294.20
1904,24,0.006838,75073,513,74817,2886790,38.45,43498,19348,0.4448,1074175,24.6947,290.84
1904,25,0.006816,74560,508,74306,2811973,37.71,42229,19057,0.4513,1030677,24.4066,287.38
1904,26,0.006848,74052,507,73798,2737667,36.97,40999,18776,0.4580,988448,24.1093,283.81
1904,27,0.006998,73545,515,73287,2663868,36.22,39802,18501,0.4648,947449,23.8038,280.15
1904,28,0.007323,73030,535,72763,2590581,35.47,38635,18229,0.4718,907647,23.4927,276.41
1904,29,0.007773,72495,564,72214,2517818,34.73,37490,17952,0.4789,869011,23.1798,272.66
1904,30,0.008266,71932,595,71634,2445605,34.00,36362,17667,0.4859,831521,22.8677,268.91
1904,31,0.008716,71337,622,71026,2373970,33.28,35251,17374,0.4929,795159,22.5571,265.18
1904,32,0.009099,70715,643,70394,2302944,32.57,34158,17073,0.4998,759908,22.2468,261.46
1904,33,0.009378,70072,657,69743,2232550,31.86,33086,16769,0.5068,725750,21.9351,257.72
1904,34,0.009584,69415,665,69082,2162807,31.16,32039,16466,0.5139,692664,21.6193,253.93
1904,35,0.009785,68749,673,68413,2093725,30.45,31019,16166,0.5212,660624,21.2977,250.07
1904,36,0.010022,68077,682,67736,2025312,29.75,30025,15869,0.5285,629606,20.9697,246.14
1904,37,0.010281,67395,693,67048,1957576,29.05,29055,15575,0.5360,599581,20.6358,242.13
1904,38,0.010573,66702,705,66349,1890528,28.34,28110,15283,0.5437,570526,20.2961,238.05
1904,39,0.010897,65996,719,65637,1824179,27.64,27188,14993,0.5514,542416,19.9509,233.91
1904,40,0.011239,65277,734,64910,1758542,26.94,26287,14703,0.5593,515228,19.6003,229.70
1904,41,0.011601,64544,749,64169,1693632,26.24,25407,14414,0.5673,488942,19.2444,225.43
1904,42,0.012005,63795,766,63412,1629463,25.54,24548,14126,0.5755,463535,18.8831,221.10
1904,43,0.012458,63029,785,62636,1566051,24.85,23708,13838,0.5837,438987,18.5167,216.70
1904,44,0.012957,62244,807,61841,1503414,24.15,22886,13549,0.5920,415279,18.1456,212.25
1904,45,0.013532,61437,831,61022,1441574,23.46,22082,13259,0.6005,392393,17.7702,207.74
1904,46,0.014148,60606,857,60177,1380552,22.78,21293,12967,0.6090,370312,17.3913,203.20
1904,47,0.014735,59749,880,59308,1320375,22.10,20520,12673,0.6176,349019,17.0089,198.61
1904,48,0.015270,58868,899,58419,1261066,21.42,19763,12377,0.6263,328499,16.6221,193.96
1904,49,0.015803,57969,916,57511,1202648,20.75,19024,12082,0.6351,308736,16.2292,189.25
1904,50,0.016392,57053,935,56585,1145137,20.07,18302,11788,0.6441,289713,15.8296,184.46
1904,51,0.017125,56118,961,55637,1088551,19.40,17597,11495,0.6532,271411,15.4235,179.58
1904,52,0.018052,55157,996,54659,1032914,18.73,16907,11201,0.6625,253814,15.0123,174.65
1904,53,0.019220,54161,1041,53641,978255,18.06,16229,10902,0.6718,236907,14.5982,169.68
1904,54,0.020608,53120,1095,52573,924614,17.41,15559,10597,0.6811,220678,14.1835,164.70
1904,55,0.022107,52025,1150,51450,872041,16.76,14896,10284,0.6904,205119,13.7705,159.75
1904,56,0.023722,50875,1207,50272,820591,16.13,14239,9962,0.6996,190224,13.3596,154.82
1904,57,0.025565,49668,1270,49034,770319,15.51,13588,9632,0.7088,175985,12.9511,149.91
1904,58,0.027665,48399,1339,47729,721286,14.90,12943,9292,0.7179,162397,12.5467,145.06
1904,59,0.029970,47060,1410,46355,673556,14.31,12302,8942,0.7269,149453,12.1484,140.28
1904,60,0.032594,45649,1488,44905,627202,13.74,11665,8582,0.7357,137151,11.7572,135.59
1904,61,0.035316,44161,1560,43382,582296,13.19,11031,8210,0.7442,125486,11.3753,131.00
1904,62,0.037773,42602,1609,41797,538915,12.65,10403,7829,0.7526,114454,11.0025,126.53
1904,63,0.039816,40993,1632,40177,497117,12.13,9785,7445,0.7609,104052,10.6343,122.11
1904,64,0.041678,39361,1640,38540,456941,11.61,9184,7064,0.7692,94267,10.2646,117.67
1904,65,0.043570,37720,1643,36898,418401,11.09,8603,6690,0.7776,85083,9.8898,113.18
1904,66,0.045964,36077,1658,35247,381502,10.57,8043,6324,0.7862,76480,9.5086,108.60
1904,67,0.049235,34418,1695,33571,346255,10.06,7501,5962,0.7949,68437,9.1236,103.98
1904,68,0.053642,32724,1755,31846,312684,9.56,6971,5601,0.8035,60936,8.7408,99.39
1904,69,0.058945,30968,1825,30056,280838,9.07,6449,5236,0.8119,53965,8.3677,94.91
1904,70,0.065031,29143,1895,28195,250782,8.61,5933,4864,0.8199,47515,8.0093,90.61
1904,71,0.071286,27248,1942,26277,222587,8.17,5422,4487,0.8276,41583,7.6693,86.53
1904,72,0.077130,25305,1952,24330,196310,7.76,4922,4109,0.8348,36161,7.3463,82.66
1904,73,0.082245,23354,1921,22393,171980,7.36,4441,3738,0.8418,31239,7.0349,78.92
1904,74,0.087106,21433,1867,20499,149587,6.98,3984,3381,0.8488,26798,6.7270,75.22
1904,75,0.092092,19566,1802,18665,129088,6.60,3555,3042,0.8557,22814,6.4177,71.51
1904,76,0.098178,17764,1744,16892,110423,6.22,3155,2722,0.8628,19259,6.1045,67.75
1904,77,0.106174,16020,1701,15170,93531,5.84,2781,2419,0.8698,16105,5.7904,63.98
